panel,dataset,recall_tag,paper_metric,frontier_rank,case_name,group_tag,recall,qps_2p4ghz,s_mem_cycle,plot_input,point_within_xlim,data_status,source_experiment,test_record_ref,yaml_generator_ref,result_summarizer_ref,final_selection_script_ref,rtc_extraction_script_ref,case_manifest_ref,yaml_ref,yaml_sha256,stats_ref,stats_sha256,yaml_ef_search,yaml_queue_size,yaml_warmup_size,yaml_gt_k,yaml_k_neighbors,yaml_n_query_limit,yaml_n_parallel_query,yaml_mfnns_enable,yaml_early_exit_enable,yaml_lb_et_enable,yaml_row_policy,stats_recall,stats_mem_cycle,stats_num_query
T2I1M Recall@100,t2i1m,r100,R100@1000,22,t2i1m_r100_mfnns_lbqfill_ef006_q192,lbqfill,0.49565,2074156.272,1157097,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef006_q192.yaml,72fa3aba5bf537c6b41f475cf6a8e2f1db6962d1019445ffad112c5f641a8326,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef006_q192_stats.yml,da60034d06cbf541d6a37780e74b8a9c79dc2fa6a448e09eecd8583c033b8992,6,192,191,100,100,1000,1000,1,0,1,OpenRowPolicy,0.49565,1157097,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,23,t2i1m_r100_mfnns_lbqfill_ef008_q128,lbqfill,0.55135,1981797.193,1211022,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef008_q128.yaml,c6c45e9664e41ad2113f8a84d83a8e003d8d1311bbbe87d181e2bdd2d5e11d5d,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef008_q128_stats.yml,3d2a0bcfa5c32cf0cb5c6bcdef3e557a7658f070aaf525ffd488c4d7580bf1d9,8,128,127,100,100,1000,1000,1,0,1,OpenRowPolicy,0.55135,1211022,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,24,t2i1m_r100_mfnns_lbqfill_ef010_q080,lbqfill,0.55303,1944347.902,1234347,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef010_q080.yaml,5943c2b17b5666fe4cf68e802c1335cc2d5bd322dbf8595c66a8f5e49108c559,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef010_q080_stats.yml,19c0e2476c815e085f381f5cc41efe500af9a992c48eef31af5797e89dd10281,10,80,79,100,100,1000,1000,1,0,1,OpenRowPolicy,0.55303,1234347,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,25,t2i1m_r100_mfnns_lbqfill_ef012_q096,lbqfill,0.60871,1707854.422,1405272,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef012_q096.yaml,444fd1c6314715dcd4d08cebbd5e8611c0082dc84ec47b1350bb61f9f4fda2b4,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef012_q096_stats.yml,0fe9758f40299624c8f153b94c9a47f6f2797ff140acbfe75e7249128a7351fc,12,96,95,100,100,1000,1000,1,0,1,OpenRowPolicy,0.60871,1405272,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,26,t2i1m_r100_mfnns_lbqfill_ef012_q192,lbqfill,0.64955,1470185.556,1632447,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef012_q192.yaml,4c147395287cf295388a3253eadb61124c35962884467d27b811db0b3e528263,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef012_q192_stats.yml,733ea2085267c6b7fed964233c18609926a727f5f592ad44f428e2ad39e5caed,12,192,191,100,100,1000,1000,1,0,1,OpenRowPolicy,0.64955,1632447,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,27,t2i1m_r100_mfnns_lbqfill_ef015_q120,lbqfill,0.66577,1463528.861,1639872,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef015_q120.yaml,a9ac61be72af549c688d4d90fdf1e0713be7bcaff2b39c9c41e6b1507c6c0356,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef015_q120_stats.yml,48f6de98403bf52a15820fc3b9d0386ec214d0657463eb604a4705f2cbbb6374,15,120,119,100,100,1000,1000,1,0,1,OpenRowPolicy,0.66577,1639872,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,28,t2i1m_r100_mfnns_lbqfill_ef015_q240,lbqfill,0.69672,1229777.841,1951572,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef015_q240.yaml,39302fef86aa8a75ebf629f0dfe6d3d8d88d5751cd40a2b2c30460d28fcb09f5,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef015_q240_stats.yml,d57b5aa8674e8b6b1527443da9ffc39189ec2671b3a673e1413302385fbaf766,15,240,239,100,100,1000,1000,1,0,1,OpenRowPolicy,0.69672,1951572,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,29,t2i1m_r100_mfnns_lbqfill_ef020_q160,lbqfill,0.73672,1148972.962,2088822,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef020_q160.yaml,56e81eb46c8016ece23c961537210647b06c0531cea7ba22bff5b13ba25dd9fd,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef020_q160_stats.yml,136cb313164d2c85df44e61036a1161aa7de9089b9fcf6f1baacd179d8b0dfb7,20,160,159,100,100,1000,1000,1,0,1,OpenRowPolicy,0.73672,2088822,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,30,t2i1m_r100_mfnns_lbqfill_ef020_q320,lbqfill,0.75365,927591.0807,2587347,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef020_q320.yaml,66f64e1786ed3c8462c4aff21c873fe62cbf3eb033f98f26297d6ecb990ef410,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef020_q320_stats.yml,fe9744f56711ecb18cff7c1b6088dcda37cf9675dceafb6886cd1552b213df61,20,320,319,100,100,1000,1000,1,0,1,OpenRowPolicy,0.75365,2587347,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,31,t2i1m_r100_mfnns_ef030_q120,broad,0.75753,921766.2424,2603697,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef030_q120.yaml,9aeebb6b77faf32a99f3dbc2fba406fe494bc380228cf7740038a1196510dcc8,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef030_q120_stats.yml,30658241c01faca7e78cf58921ae0ab61f33b686d56e029503e67dbddcce0b3d,30,120,119,100,100,1000,1000,1,0,1,OpenRowPolicy,0.75753,2603697,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,32,t2i1m_r100_mfnns_lbqfill_ef030_q240,lbqfill,0.81668,762105.0867,3149172,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef030_q240.yaml,d401af2f879a87453f7d02f55d5db50f0dd39a22fd1ec764957809589ded3425,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef030_q240_stats.yml,92e1b29e7e52edb8473ccf8359ef78b5723f5383fd5d81930534ecff141a159c,30,240,239,100,100,1000,1000,1,0,1,OpenRowPolicy,0.81668,3149172,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,33,t2i1m_r100_mfnns_ef040_q160,broad,0.82663,676633.4778,3546972,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef040_q160.yaml,dbd3af6f2cebe2c0939e1273d1c795367df7e134946628d520e13950badfcc66,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef040_q160_stats.yml,c498465c1357c8bd7407ce903082ff799fd5f4717890633d851a4ba4a590d9c8,40,160,159,100,100,1000,1000,1,0,1,OpenRowPolicy,0.82663,3546972,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,34,t2i1m_r100_mfnns_lbqfill_ef040_q320,lbqfill,0.85937,537652.8362,4463847,1,1,measured_completed_simulator,20260613/006_mfnns_ansmet_lbq_juno_focused,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/TEST_RECORD.md,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/generate_submit_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/case_manifest.tsv,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/yamls/t2i1m_r100_mfnns_lbqfill_ef040_q320.yaml,5f4f0b9c2a4fb47ca3fb8f99adfa22987ba68c45678d8d7999192752f74bcb0f,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/logs/t2i1m_r100_mfnns_lbqfill_ef040_q320_stats.yml,726f1dc5d968ae59a018400007120f711fd697dd3ad7088585bce9a7a96fddf0,40,320,319,100,100,1000,1000,1,0,1,OpenRowPolicy,0.85937,4463847,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,35,t2i1m_r100_mfnns_ef050_q200,broad,0.86962,525048.5342,4571006,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef050_q200.yaml,9a62356ee78d6119a430e3e5edde74bd57c3b72826820ecb576f7fcf8bd9b331,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef050_q200_stats.yml,7d08af82b24bce5939745775b936ce633e2605dcff3b97c84f9d97e26b3f1ce3,50,200,199,100,100,1000,1000,1,0,1,OpenRowPolicy,0.86962,4571006,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,36,t2i1m_r100_mfnns_ef060_q240,broad,0.89863,412100.5072,5823822,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef060_q240.yaml,8d48e74c7ad95a9d684856b6a50fa9d553f7f2265fa3bf6cff63dcb11be00282,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef060_q240_stats.yml,908f1776180262e83f348252e246cb39ee1ba8ebd6ca507c9071886a940874df,60,240,239,100,100,1000,1000,1,0,1,OpenRowPolicy,0.89863,5823822,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,37,t2i1m_r100_mfnns_subef_ef060_q001,subef,0.9075,288322.1596,8324022,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r100_mfnns_subef_ef060_q001.yaml,69f73a22e837a37f1bbcb8693e7bf4e252896ac35f1dbff14d5f94dd5f268de4,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r100_mfnns_subef_ef060_q001_stats.yml,ce24e3e8762505ebd9704ebb4fef9d8d8f561be6e2f8b5e1c00531451f0e0ec2,60,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.9075,8324022,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,38,t2i1m_r100_mfnns_ef080_q320,broad,0.93211,274602.7785,8739897,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef080_q320.yaml,93399664344b078a74167b2e9bf7020e4d565d45f1a641fbdffaabf4f590354b,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef080_q320_stats.yml,9b0df2c8cedcb3736d3a450f0238c0beb544a7defc53f52210237689c736ee96,80,320,319,100,100,1000,1000,1,0,1,OpenRowPolicy,0.93211,8739897,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,39,t2i1m_r100_mfnns_subef_ef080_q001,subef,0.93436,208573.7363,11506722,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r100_mfnns_subef_ef080_q001.yaml,002028962ba86e164be54de0916a0c1b171741d173c29648b77b00a7363b0a24,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r100_mfnns_subef_ef080_q001_stats.yml,056ca29336e5fa28449b681c778d25cb7a28457bb0e29f3049568707f2401b85,80,1,0,100,100,1000,1000,1,0,1,OpenRowPolicy,0.93436,11506722,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,40,t2i1m_r100_mfnns_highef_lowqps_ef120_q240,highef_lowqps,0.94067,203253.9088,11807891,1,1,measured_completed_simulator,20260613/004_sift_t2i_mfnns_lowef_subef_frontier,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/TEST_RECORD.md,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/generate_submit_t2i_mfnns_refine.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/scripts/summarize_mfnns_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/case_manifest.tsv,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/yamls/t2i1m_r100_mfnns_highef_lowqps_ef120_q240.yaml,63808ef06734cd266989d6e72432fb410e2bdbfa408e70310aeb4adf0b5df262,simulator/memory/20260613/004_sift_t2i_mfnns_lowef_subef_frontier/logs/t2i1m_r100_mfnns_highef_lowqps_ef120_q240_stats.yml,36e60317af20febdc409d5fbef0450296c4ea3561cf3c0d33cefb492421fa08a,120,240,239,100,100,1000,1000,1,0,1,OpenRowPolicy,0.94067,11807891,1000
T2I1M Recall@100,t2i1m,r100,R100@1000,41,t2i1m_r100_mfnns_ef100_q400,broad,0.94907,195307.0801,12288341,1,1,measured_completed_simulator,20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/TEST_RECORD.md,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/generate_submit_frontier.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/scripts/summarize_frontier.py,simulator/memory/20260613/006_mfnns_ansmet_lbq_juno_focused/scripts/summarize_lbq_tune.py,figure/evaluation/RTC/extract_rtc_data.py,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/case_manifest.tsv,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/yamls/t2i1m_r100_mfnns_ef100_q400.yaml,655b86a2ef7002f4b8448e9b6c166c3e9ce113360302ac5d041635d1bdc6f43f,simulator/memory/20260612/002_sift_t2i_ansmet_mfnns_r1_r100_frontier/logs/t2i1m_r100_mfnns_ef100_q400_stats.yml,4f8225cd9f66a19c1ccdef9f42cda3c7792afb0e2249419632a65126befb7a0d,100,400,399,100,100,1000,1000,1,0,1,OpenRowPolicy,0.94907,12288341,1000
